1965,     6.8, ,     0.8, ,     5.5, ,     5.2, ,    14.5, ,    24.4, ,     7.0, ,    12.2, ,    20.7, ,    26.9, ,     9.7, ,     3.8, ,   137.4, ,    12.2, ,    25.1, ,    43.6, ,    57.3, ,
1966,     0.6, ,     3.6, ,    15.3, ,     0.8, ,    24.4, ,     7.9, ,    41.3, ,    16.8, ,    48.9, ,     2.1, ,    13.6, ,     6.8, ,   182.0, ,     8.0, ,    40.5, ,    66.0, ,    64.6, ,
1967,     1.3, ,     0.2, ,     6.7, ,    11.7, ,    22.0, ,    51.9, ,    27.5, ,    27.8, ,    33.3, ,     7.2, ,     5.7, ,     9.9, ,   205.0, ,     8.3, ,    40.3, ,   107.1, ,    46.2, ,
1968,    10.4, ,     8.8, ,     9.3, ,     4.3, ,    24.1, ,     4.0, ,    24.2, ,    63.5, ,    39.4, ,    30.3, ,     6.4, ,    10.4, ,   235.0, ,    29.1, ,    37.7, ,    91.7, ,    76.1, ,
1969,     8.7, ,     6.2, ,     4.7, ,    22.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    25.3, , -9999.9,M, -9999.9,M, -9999.9,M,
1970, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1971, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1972, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1973, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1974, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1975, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1976, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1977, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1978, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1979, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    30.3, ,    38.5, ,    16.1, ,     6.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    85.0, ,
1980,     1.5, ,    18.8, ,    16.7, , -9999.9,M, -9999.9,M,     2.1, ,    27.5, ,    40.5, ,    47.0, , -9999.9,M, -9999.9,M,     9.0, , -9999.9,M,    26.3, , -9999.9,M,    70.1, , -9999.9,M,
1981, -9999.9,M, -9999.9,M,    14.8, ,     9.4, , -9999.9,M,     3.5, ,    16.0, ,    63.8, ,     3.6, ,     4.7, ,    10.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    83.4, ,    19.1, ,
1982,     0.2, ,     6.6, ,    23.9, ,     0.4, ,     1.0, ,     0.3, ,    25.0, ,    51.9, ,     0.7, ,    23.7, ,     0.2, , -9999.9,M, -9999.9,M, -9999.9,M,    25.3, ,    77.3, ,    24.6, ,
1983, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     0.1, ,    13.7, ,    18.2, ,    17.7, ,    19.8, ,    13.9, ,     0.1, , -9999.9,M, -9999.9,M,     0.8, ,    32.0, ,    51.4, ,
1984,     5.0, ,     6.4, ,     4.0, , -9999.9,M,     2.5, ,     0.3, ,    39.2, ,    38.9, ,     6.6, ,     3.9, ,     1.3, ,     1.3, , -9999.9,M,    11.5, , -9999.9,M,    78.4, ,    11.8, ,
1985,     6.3, ,     6.3, ,     2.5, ,     0.0, ,     1.7, ,     0.2, ,     4.8, ,     5.1, ,    13.8, ,    13.8, ,    16.0, ,     0.0, ,    70.3, ,    13.9, ,     4.2, ,    10.1, ,    43.5, ,
1986,     2.2, ,    10.0, ,     1.5, ,     2.2, ,    24.1, ,     3.1, ,    44.3, ,    26.7, ,    35.5, ,    15.5, ,    10.0, ,     7.3, ,   182.5, ,    12.2, ,    27.8, ,    74.1, ,    61.1, ,
1987,     4.0, ,    17.1, ,     1.0, ,     2.1, ,    10.3, ,    10.1, ,    22.5, ,    43.6, ,    23.0, ,    26.7, ,     9.7, ,    31.9, ,   202.0, ,    28.4, ,    13.4, ,    76.2, ,    59.4, ,
1988,     6.2, ,     2.0, ,     0.0, ,     3.6, ,    21.1, ,     5.0, ,    28.5, ,    45.7, ,    16.7, ,    33.0, ,     9.9, ,     0.7, ,   172.6, ,    40.1, ,    24.8, ,    79.2, ,    59.7, ,
1989,     2.1, ,    17.2, ,     0.0, ,    12.2, ,     4.3, ,    14.6, ,    15.8, ,    16.5, ,    56.3, ,     9.6, ,     0.0, ,     0.1, ,   148.6, ,    20.0, ,    16.5, ,    46.9, ,    65.9, ,
1990,    19.8, ,     3.0, ,    12.4, ,    12.9, ,    13.5, ,     9.8, ,    28.3, ,    29.9, ,    23.0, ,    29.9, ,    14.8, ,     9.2, ,   206.6, ,    22.9, ,    38.8, ,    68.1, ,    67.7, ,
1991,     2.6, ,     8.3, ,     5.5, ,    10.3, ,     2.8, ,    23.1, ,    27.7, ,    46.7, ,    16.5, ,    26.8, ,    18.7, ,     1.7, ,   190.7, ,    20.1, ,    18.6, ,    97.5, ,    62.0, ,
1992,     3.9, ,     9.1, ,     7.9, ,    20.8, ,    24.9, ,     8.4, ,    13.3, ,    33.8, ,    64.6, ,    45.4, ,    25.8, ,    16.8, ,   274.5, ,    14.6, ,    53.6, ,    55.4, ,   135.8, ,
1993,    36.3, ,    15.0, ,    20.1, ,     8.8, ,     2.2, ,     5.9, ,    10.8, ,    39.8, ,    45.9, ,    28.0, ,    40.9, ,    24.9, ,   278.6, ,    68.1, ,    31.1, ,    56.5, ,   114.9, ,
1994,     0.6, ,     2.7, ,    21.1, ,     5.4, ,    22.6, ,    32.7, ,    13.6, ,    36.7, ,    51.4, ,    55.0, ,    19.8, ,     7.6, ,   269.2, ,    28.1, ,    49.1, ,    83.0, ,   126.2, ,
1995,    13.0, , -9999.9,M,     9.7, ,     0.9, ,     6.1, ,    17.0, ,    21.7, ,    39.5, ,     6.8, ,    42.2, ,    30.9, ,     3.7, , -9999.9,M, -9999.9,M,    16.7, ,    78.2, ,    79.9, ,
1996,    31.7, ,    51.5, ,     2.2, , -9999.9,M,     4.0, ,     9.9, ,    14.6, ,    31.1, ,    37.6, ,    20.3, ,     3.9, ,     6.8, , -9999.9,M,    86.9, , -9999.9,M,    55.7, ,    61.9, ,
1997,     3.4, ,     3.8, ,    13.2, ,    15.0, ,     7.4, ,     3.0, ,     4.8, ,    27.1, ,    11.1, ,    11.8, ,    27.8, ,    12.8, ,   141.1, ,    14.0, ,    35.5, ,    34.9, ,    50.6, ,
1998,    10.0, ,    13.4, ,     9.0, ,     1.8, ,     2.2, ,    10.6, ,    26.0, ,    30.2, ,    22.1, ,    20.0, ,    22.9, ,    17.2, ,   185.4, ,    36.3, ,    13.0, ,    66.7, ,    65.0, ,
1999,    13.8, ,     4.6, ,     6.2, ,     8.6, ,     8.3, ,    10.5, ,    50.1, ,    31.5, ,    27.9, ,    12.2, ,     8.2, ,     7.7, ,   189.8, ,    35.6, ,    23.1, ,    92.2, ,    48.3, ,
2000,    25.2, ,    20.2, ,    12.3, ,     4.0, ,    16.1, ,    13.4, ,    73.6, ,   103.5, ,    15.2, ,    16.2, ,    20.1, ,     7.5, ,   327.4, ,    53.2, ,    32.4, ,   190.5, ,    51.6, ,
2001,     3.4, ,     4.2, ,    11.3, ,     8.8, ,     7.0, ,    20.7, ,    47.7, ,    39.1, ,    18.3, ,    23.5, ,     5.6, ,    17.8, ,   207.3, ,    15.2, ,    27.0, ,   107.5, ,    47.4, ,
2002,     9.2, ,     2.3, ,    13.0, ,     5.7, ,     4.0, ,     8.4, ,    10.4, ,    35.1, ,    17.9, ,    27.9, ,    17.6, ,    52.5, ,   203.9, ,    29.2, ,    22.6, ,    53.9, ,    63.4, ,
2003,    12.7, ,     6.5, ,    28.7, ,     3.5, ,    26.2, ,     2.5, ,    24.0, ,    46.1, ,    37.4, ,    33.0, ,    47.6, ,    13.8, ,   282.1, ,    71.8, ,    58.4, ,    72.7, ,   118.0, ,
2004,     5.4, ,     7.4, ,    14.0, ,     3.7, ,     7.0, ,     7.5, ,    14.3, ,    17.6, ,    34.5, ,    10.3, ,    12.5, ,     9.2, ,   143.5, ,    26.6, ,    24.8, ,    39.4, ,    57.3, ,
2005,    32.5, ,     7.5, ,     6.8, ,    12.5, ,     2.0, ,     5.7, ,    30.7, ,    48.6, ,     8.2, ,     7.6, ,     9.8, ,     3.9, ,   175.8, ,    49.2, ,    21.3, ,    85.1, ,    25.6, ,
2006,    10.5, ,    15.5, ,    11.8, ,    10.2, ,     9.2, ,     6.7, ,    15.5, ,     3.4, ,     8.5, ,    23.5, ,    20.6, ,    13.9, ,   149.3, ,    29.8, ,    31.2, ,    25.6, ,    52.6, ,
2007,    21.3, ,     6.8, ,     7.1, ,     3.0, ,    10.0, ,    13.9, ,    10.7, ,    14.4, ,    10.5, , -9999.9,M,     1.3, , -9999.9,M, -9999.9,M,    41.9, ,    20.1, ,    39.0, , -9999.9,M,
2008,     6.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2009, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2010, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2011, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
